Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Home,Arsenal,Fulham,Y,"LW,WB,LM",90,0,0,0,0,7,2,63,4,0,3,0.6,0.6,0.4,8,1,29,42,69.0,6,30,3,3,1,Gabriel-Martinelli,2,1,1,0,0,3
Home,Arsenal,Aston Villa,Y,"LW,AM",90,1,0,0,0,5,2,56,1,1,0,0.2,0.2,0.4,5,1,31,40,77.5,5,36,5,5,3,Gabriel-Martinelli,2,1,1,0,0,3
Away,Arsenal,Manchester Utd,Y,"LW,LB",90,0,0,0,0,1,1,52,0,0,1,0.1,0.1,0.1,4,1,31,43,72.1,4,32,6,2,1,Gabriel-Martinelli,1,3,0,0,1,4
Away,Arsenal,Brentford,Y,LW,77,0,0,0,0,1,1,43,0,1,0,0.2,0.2,0.2,5,0,25,31,80.6,2,30,1,5,4,Gabriel-Martinelli,3,0,1,0,0,3
Home,Arsenal,Tottenham,Y,LW,90,0,1,0,0,3,1,62,2,0,1,0.1,0.1,0.2,4,0,37,48,77.1,7,44,5,7,4,Gabriel-Martinelli,3,1,1,0,0,4
Home,Arsenal,Liverpool,Y,"LW,LM",90,1,1,0,0,2,1,52,0,0,0,0.5,0.5,1.1,3,1,24,33,72.7,5,31,4,4,0,Gabriel-Martinelli,3,2,1,0,0,5
Away,Arsenal,Leeds United,Y,"LW,AM",90,0,0,0,0,1,0,54,1,1,1,0.1,0.1,0.0,2,0,24,34,70.6,2,37,5,8,3,Gabriel-Martinelli,1,0,1,0,0,1
Away,Arsenal,Southampton,Y,LW,70,0,0,0,0,1,0,33,2,0,0,0.0,0.0,0.0,3,0,13,21,61.9,2,22,5,3,2,Gabriel-Martinelli,1,1,0,1,0,2
Home,Arsenal,Nott'ham Forest,Y,LW,62,1,0,0,0,2,1,34,0,2,1,0.3,0.3,0.0,5,1,21,25,84.0,6,24,4,0,0,Gabriel-Martinelli,5,0,1,0,0,5
Away,Arsenal,Chelsea,Y,LW,89,0,0,0,0,2,0,39,0,0,0,0.2,0.2,0.3,2,0,22,29,75.9,7,27,2,2,1,Gabriel-Martinelli,1,0,1,0,0,1
Away,Arsenal,Wolves,Y,LW,90,0,0,0,0,1,1,40,1,1,2,0.1,0.1,0.0,4,1,18,26,69.2,1,25,3,4,2,Gabriel-Martinelli,2,0,1,0,0,2
Home,Arsenal,West Ham,Y,LW,87,1,0,0,0,1,1,43,1,0,0,0.1,0.1,0.0,2,0,21,37,56.8,2,32,4,4,1,Gabriel-Martinelli,3,1,1,0,0,4
Away,Arsenal,Brighton,Y,"LW,FW",90,1,0,0,0,5,2,37,2,0,0,0.6,0.6,0.0,3,2,16,24,66.7,1,27,8,3,1,Gabriel-Martinelli,4,2,1,0,0,6
Home,Arsenal,Newcastle Utd,Y,LW,90,0,0,0,0,4,1,47,0,0,0,0.2,0.2,0.4,4,0,27,36,75.0,1,33,2,5,0,Gabriel-Martinelli,0,0,0,1,0,0
Away,Arsenal,Tottenham,Y,LW,78,0,0,0,0,1,0,45,2,0,1,0.1,0.1,0.7,4,0,24,32,75.0,0,34,3,5,1,Gabriel-Martinelli,2,0,1,0,0,2
Home,Arsenal,Manchester Utd,Y,LW,81,0,0,0,0,5,0,58,0,0,2,0.4,0.4,0.4,6,0,28,47,59.6,1,31,7,3,1,Gabriel-Martinelli,3,2,1,0,0,5
Away,Arsenal,Everton,Y,LW,58,0,0,0,0,0,0,42,0,0,0,0.0,0.0,0.1,5,0,27,34,79.4,5,29,3,7,1,Gabriel-Martinelli,0,1,0,0,1,1
Home,Arsenal,Brentford,Y,LW,61,0,0,0,0,3,1,47,0,0,0,0.2,0.2,0.0,3,0,33,41,80.5,2,38,2,1,0,Gabriel-Martinelli,1,1,0,1,0,2
Home,Arsenal,Manchester City,Y,LW,75,0,0,0,0,0,0,30,1,0,0,0.0,0.0,0.0,5,0,18,23,78.3,2,18,3,4,3,Gabriel-Martinelli,1,3,0,0,1,4
Away,Arsenal,Aston Villa,N,"LW,LM",23,1,0,0,0,1,1,12,0,0,0,1.0,1.0,0.1,2,0,6,9,66.7,0,10,3,2,1,Gabriel-Martinelli,4,2,1,0,0,6
Away,Arsenal,Leicester City,Y,LW,90,1,0,0,0,2,1,53,0,0,2,0.2,0.2,0.0,0,0,38,44,86.4,5,38,5,0,0,Gabriel-Martinelli,1,0,1,0,0,1
Home,Arsenal,Everton,Y,"LW,RW",90,2,0,0,0,3,2,49,1,1,0,0.9,0.9,0.2,2,0,34,38,89.5,1,30,0,0,0,Gabriel-Martinelli,4,0,1,0,0,4
Home,Arsenal,Bournemouth,Y,"FW,LW",90,0,0,0,0,4,0,43,0,0,0,0.2,0.2,0.2,4,0,32,38,84.2,4,33,4,3,2,Gabriel-Martinelli,3,2,1,0,0,5
Away,Arsenal,Fulham,Y,LW,76,1,0,0,0,4,2,36,0,0,1,1.0,1.0,0.2,3,1,20,26,76.9,2,29,1,2,1,Gabriel-Martinelli,3,0,1,0,0,3
Home,Arsenal,Crystal Palace,Y,LW,82,1,0,0,0,1,1,41,0,0,1,0.1,0.1,0.0,0,0,26,35,74.3,1,34,4,4,2,Gabriel-Martinelli,4,1,1,0,0,5
Home,Arsenal,Leeds United,Y,LW,90,0,1,0,0,4,1,61,0,1,0,0.4,0.4,0.9,6,2,34,43,79.1,3,48,4,9,5,Gabriel-Martinelli,4,1,1,0,0,5
Away,Arsenal,Liverpool,Y,"LW,LM",90,1,1,0,0,1,1,44,3,0,0,0.2,0.2,0.4,4,2,23,29,79.3,2,33,9,12,3,Gabriel-Martinelli,2,2,0,1,0,4
Away,Arsenal,West Ham,Y,LW,84,0,1,0,0,2,1,39,1,0,1,0.1,0.1,0.7,6,1,22,28,78.6,1,22,1,2,1,Gabriel-Martinelli,2,2,0,1,0,4
Home,Arsenal,Southampton,Y,LW,84,1,0,0,0,2,1,66,1,0,2,0.4,0.4,1.1,7,0,39,53,73.6,3,48,5,7,4,Gabriel-Martinelli,3,3,0,1,0,6
Away,Arsenal,Manchester City,Y,LW,59,0,0,0,0,0,0,11,2,0,0,0.0,0.0,0.0,0,0,6,8,75.0,3,6,0,0,0,Gabriel-Martinelli,1,4,0,0,1,5
Home,Arsenal,Chelsea,N,LW,32,0,0,0,0,0,0,12,0,0,1,0.0,0.0,0.0,0,0,7,9,77.8,1,5,1,0,0,Gabriel-Martinelli,3,1,1,0,0,4
Away,Arsenal,Newcastle Utd,Y,LW,79,0,0,0,0,3,1,31,5,0,0,0.4,0.4,0.5,5,0,12,16,75.0,0,22,4,4,3,Gabriel-Martinelli,2,0,1,0,0,2
Home,Arsenal,Brighton,Y,LW,19,0,0,0,0,0,0,4,0,0,0,0.0,0.0,0.0,0,0,2,3,66.7,0,4,0,1,1,Gabriel-Martinelli,0,3,0,0,1,3
Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Home,Arsenal,Crystal Palace,N,CB,5,0,0,0,0,0,0,7,1,0,0,0.0,0.0,0.0,0,0,6,6,100.0,0,5,0,0,0,Jakub-Kiwior,4,1,1,0,0,5
Away,Arsenal,Liverpool,N,CB,11,0,0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0,0,0,1,0.0,0,0,0,0,0,Jakub-Kiwior,2,2,0,1,0,4
Home,Arsenal,Chelsea,Y,CB,90,0,0,0,0,0,0,71,1,3,2,0.0,0.0,0.0,0,0,53,57,93.0,1,41,0,0,0,Jakub-Kiwior,3,1,1,0,0,4
Away,Arsenal,Newcastle Utd,Y,CB,90,0,0,0,0,0,0,39,2,1,1,0.0,0.0,0.0,0,0,25,29,86.2,0,21,0,0,0,Jakub-Kiwior,2,0,1,0,0,2
Home,Arsenal,Brighton,Y,CB,90,0,0,0,0,0,0,56,1,2,1,0.0,0.0,0.0,0,0,41,48,85.4,4,36,0,0,0,Jakub-Kiwior,0,3,0,0,1,3
Away,Arsenal,Nott'ham Forest,Y,LB,62,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,0,0,32,42,76.2,1,25,0,0,0,Jakub-Kiwior,0,1,0,0,1,1
Home,Arsenal,Wolves,Y,LB,79,1,0,0,0,1,1,28,2,0,1,0.1,0.1,0.0,1,0,20,22,90.9,0,13,0,1,1,Jakub-Kiwior,5,0,1,0,0,5
Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Away,Arsenal,Everton,N,CM,32,0,0,0,0,1,0,32,1,0,0,0.0,0.0,0.0,0,0,24,30,80.0,4,15,0,1,1,Jorginho,0,1,0,0,1,1
Home,Arsenal,Manchester City,Y,CM,90,0,0,0,0,0,0,72,1,3,1,0.0,0.0,0.1,2,0,58,66,87.9,8,46,1,0,0,Jorginho,1,3,0,0,1,4
Away,Arsenal,Aston Villa,Y,CM,90,0,0,0,0,1,0,86,3,0,0,0.1,0.1,0.1,5,1,71,81,87.7,15,54,2,1,0,Jorginho,4,2,1,0,0,6
Away,Arsenal,Leicester City,Y,CM,90,0,0,0,0,0,0,90,3,1,0,0.0,0.0,0.0,1,0,68,87,78.2,15,48,1,0,0,Jorginho,1,0,1,0,0,1
Home,Arsenal,Everton,Y,CM,45,0,0,0,0,1,0,46,0,0,1,0.0,0.0,0.0,0,0,33,40,82.5,6,35,3,0,0,Jorginho,4,0,1,0,0,4
Home,Arsenal,Crystal Palace,N,"CM,RB",8,0,0,0,0,0,0,12,0,0,0,0.0,0.0,0.0,0,0,11,11,100.0,2,11,0,0,0,Jorginho,4,1,1,0,0,5
Home,Arsenal,Leeds United,N,CM,31,0,0,0,0,0,0,36,1,0,1,0.0,0.0,0.0,0,0,27,31,87.1,3,22,0,2,0,Jorginho,4,1,1,0,0,5
Away,Arsenal,West Ham,N,CM,24,0,0,0,0,0,0,33,0,0,0,0.0,0.0,0.0,0,0,28,29,96.6,5,23,1,2,1,Jorginho,2,2,0,1,0,4
Away,Arsenal,Manchester City,N,LM,31,0,0,0,0,0,0,31,0,2,0,0.0,0.0,0.0,1,1,27,29,93.1,4,28,1,0,0,Jorginho,1,4,0,0,1,5
Home,Arsenal,Chelsea,Y,CM,85,0,0,0,0,0,0,74,0,0,2,0.0,0.0,0.0,3,0,62,69,89.9,5,51,0,1,0,Jorginho,3,1,1,0,0,4
Away,Arsenal,Newcastle Utd,Y,CM,90,0,1,0,0,0,0,63,2,2,0,0.0,0.0,0.1,2,1,44,53,83.0,3,35,0,0,0,Jorginho,2,0,1,0,0,2
Home,Arsenal,Brighton,Y,CM,59,0,0,0,0,0,0,34,2,1,0,0.0,0.0,0.0,0,0,25,29,86.2,3,22,0,1,0,Jorginho,0,3,0,0,1,3
Away,Arsenal,Nott'ham Forest,Y,CM,90,0,0,0,0,2,0,126,1,0,1,0.1,0.1,0.0,1,0,109,120,90.8,19,94,6,0,0,Jorginho,0,1,0,0,1,1
Home,Arsenal,Wolves,Y,CM,90,0,0,0,0,1,0,72,4,0,1,0.0,0.0,0.0,6,2,54,61,88.5,7,39,0,2,1,Jorginho,5,0,1,0,0,5
Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Home,Arsenal,Nott'ham Forest,Y,"LM,FW",90,0,0,0,0,2,0,65,1,1,1,0.1,0.1,0.2,3,0,47,54,87.0,4,54,3,1,0,Kai-Havertz,2,1,1,0,0,3
Away,Arsenal,Crystal Palace,Y,"LM,FW,CM",90,0,0,0,0,1,0,38,1,1,1,0.0,0.0,0.1,2,0,25,28,89.3,4,17,0,2,0,Kai-Havertz,1,0,1,0,0,1
Home,Arsenal,Fulham,Y,LM,55,0,0,0,0,1,0,27,2,0,0,0.3,0.3,0.3,2,0,20,23,87.0,5,9,1,0,0,Kai-Havertz,2,2,0,1,0,4
Home,Arsenal,Manchester Utd,Y,LM,76,0,0,0,0,2,0,34,2,0,1,0.4,0.4,0.0,1,0,22,25,88.0,2,18,1,0,0,Kai-Havertz,3,1,1,0,0,4
Away,Arsenal,Everton,N,LM,11,0,0,0,0,0,0,9,1,0,2,0.0,0.0,0.0,0,0,5,6,83.3,1,4,1,0,0,Kai-Havertz,1,0,1,0,0,1
Home,Arsenal,Tottenham,N,LM,45,0,0,0,0,1,0,19,2,1,0,0.1,0.1,0.0,0,0,11,14,78.6,2,12,0,2,1,Kai-Havertz,2,2,0,1,0,4
Away,Arsenal,Bournemouth,Y,LM,80,1,0,1,1,1,0,36,4,0,2,0.8,0.1,0.0,1,0,19,24,79.2,3,21,2,0,0,Kai-Havertz,4,0,1,0,0,4
Home,Arsenal,Manchester City,N,FW,16,0,1,0,0,0,0,10,0,0,0,0.0,0.0,0.0,1,1,7,8,87.5,0,4,0,0,0,Kai-Havertz,1,0,1,0,0,1
Away,Arsenal,Chelsea,N,RM,13,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,1,1,7,13,53.8,1,5,0,0,0,Kai-Havertz,2,2,0,1,0,4
Home,Arsenal,Sheffield Utd,Y,RM,90,0,0,0,0,1,0,44,0,2,1,0.2,0.2,0.1,2,0,32,36,88.9,3,25,1,1,0,Kai-Havertz,5,0,1,0,0,5
Away,Arsenal,Newcastle Utd,Y,"RM,LM",90,0,0,0,0,1,0,46,3,0,1,0.1,0.1,0.0,0,0,23,34,67.6,6,26,2,1,0,Kai-Havertz,0,1,0,0,1,1
Home,Arsenal,Burnley,Y,RM,58,0,0,0,0,2,0,29,0,0,3,0.3,0.3,0.1,1,0,17,23,73.9,4,14,0,1,0,Kai-Havertz,3,1,1,0,0,4
Away,Arsenal,Brentford,N,"LM,RM",12,1,0,0,0,1,1,9,1,0,0,0.3,0.3,0.0,0,0,5,7,71.4,0,6,1,1,1,Kai-Havertz,1,0,1,0,0,1
Home,Arsenal,Wolves,N,LM,13,0,0,0,0,0,0,6,0,1,0,0.0,0.0,0.0,1,0,4,5,80.0,1,1,0,0,0,Kai-Havertz,2,1,1,0,0,3
Away,Arsenal,Luton Town,Y,LM,90,1,0,0,0,5,1,45,1,1,0,0.8,0.8,0.2,5,0,20,33,60.6,4,23,1,2,2,Kai-Havertz,4,3,1,0,0,7
Away,Arsenal,Aston Villa,Y,LM,90,0,0,0,0,1,0,31,3,0,0,0.0,0.0,0.2,5,0,15,19,78.9,4,13,2,3,1,Kai-Havertz,0,1,0,0,1,1
Home,Arsenal,Brighton,Y,LM,88,1,0,0,0,4,1,42,0,2,2,0.8,0.8,0.0,0,0,28,30,93.3,3,25,2,0,0,Kai-Havertz,2,0,1,0,0,2
Away,Arsenal,Liverpool,Y,LM,90,0,0,0,0,1,0,36,1,1,0,0.0,0.0,0.0,1,1,24,29,82.8,2,24,1,4,2,Kai-Havertz,1,1,0,1,0,2
Away,Arsenal,Fulham,Y,"LM,CM",76,0,0,0,0,0,0,36,0,1,2,0.0,0.0,0.1,1,0,26,30,86.7,3,21,1,1,0,Kai-Havertz,1,2,0,0,1,3
Home,Arsenal,Crystal Palace,Y,LM,68,0,0,0,0,0,0,38,0,0,1,0.0,0.0,0.0,4,0,25,27,92.6,4,23,1,0,0,Kai-Havertz,5,0,1,0,0,5
Venue,Squad,Opponent,Start,Pos,Min,Gls,Ast,PK,PKatt,Sh,SoT,Touches,Tkl,Int,Blocks,xG,npxG,xAG,SCA,GCA,Cmp,Pass_Att,Cmp%,PrgP,Carries,PrgC,TakeOns_Att,Succ,Player,TeamGoals,OpponentGoals,Win,Draw,Loss,TotalGoals
Home,Brighton,West Ham,Y,LW,84,1,0,0,0,4,1,36,1,0,1,0.4,0.4,0.0,4,1,18,27,66.7,3,29,2,2,1,Leandro-Trossard,1,1,0,1,0,2
Home,Brighton,Southampton,Y,"FW,LW",90,0,0,0,0,1,0,45,1,0,0,0.0,0.0,0.5,9,0,27,38,71.1,3,27,8,3,3,Leandro-Trossard,0,2,0,0,1,2
Away,Brighton,Manchester City,Y,"LW,RW",73,0,0,0,0,3,1,26,2,0,0,0.6,0.6,0.0,0,0,10,17,58.8,3,15,1,2,2,Leandro-Trossard,0,4,0,0,1,4
Home,Brighton,Everton,N,LW,26,0,0,0,0,0,0,14,0,0,0,0.0,0.0,0.0,1,0,6,11,54.5,0,9,4,1,1,Leandro-Trossard,3,2,1,0,0,5
Home,Brighton,Norwich City,N,RM,32,1,1,0,0,1,1,20,0,0,1,0.3,0.3,1.0,5,1,13,15,86.7,4,11,2,0,0,Leandro-Trossard,2,0,1,0,0,2
Away,Brighton,Manchester Utd,Y,"LM,LW",58,0,0,0,0,0,0,31,2,1,0,0.0,0.0,0.2,2,0,16,25,64.0,2,15,0,2,0,Leandro-Trossard,1,3,0,0,1,4
Home,Brighton,Leicester City,Y,"AM,LM,LW",90,0,0,0,0,0,0,46,0,0,0,0.0,0.0,0.0,3,0,26,38,68.4,1,35,3,6,3,Leandro-Trossard,0,2,0,0,1,2
Away,Brighton,Liverpool,N,LW,22,0,0,0,0,1,0,26,0,0,0,0.2,0.2,0.0,2,1,11,19,57.9,2,18,0,2,0,Leandro-Trossard,1,2,0,0,1,3
Away,Brighton,Arsenal,N,"LW,LM",11,0,0,0,0,1,0,10,0,0,0,0.1,0.1,0.0,1,1,6,8,75.0,1,9,2,0,0,Leandro-Trossard,2,1,1,0,0,3
Home,Brighton,Wolves,Y,LW,67,0,1,0,0,1,0,22,0,0,0,0.0,0.0,0.1,3,1,15,20,75.0,2,10,1,0,0,Leandro-Trossard,2,2,0,1,0,4
Away,Brighton,Crystal Palace,Y,LW,83,0,0,0,0,1,1,87,0,1,0,0.0,0.0,0.0,3,1,63,82,76.8,7,68,13,1,1,Leandro-Trossard,1,1,0,1,0,2
Home,Brighton,Sheffield Utd,Y,LW,45,0,0,0,0,0,0,15,0,0,0,0.0,0.0,0.0,0,0,10,14,71.4,3,8,0,0,0,Leandro-Trossard,0,1,0,0,1,1
Away,Brighton,Tottenham,N,AM,15,0,0,0,0,0,0,8,0,0,0,0.0,0.0,0.0,1,0,6,8,75.0,1,7,0,0,0,Leandro-Trossard,1,2,0,0,1,3
Home,Brighton,Bournemouth,Y,"LW,LM",90,0,1,0,0,1,0,50,2,1,0,0.0,0.0,0.3,7,1,32,42,76.2,3,34,5,0,0,Leandro-Trossard,2,0,1,0,0,2
Home,Brighton,Chelsea,Y,"FW,LM,LW",90,0,0,0,0,2,1,50,3,1,0,0.1,0.1,0.1,7,1,23,35,65.7,4,31,2,2,0,Leandro-Trossard,1,1,0,1,0,2
Away,Brighton,Everton,Y,"LW,LM",90,0,0,0,0,2,0,47,2,1,0,0.1,0.1,0.1,4,0,20,31,64.5,5,29,3,5,3,Leandro-Trossard,0,1,0,0,1,1
Home,Brighton,Aston Villa,Y,"LM,LW",80,1,0,0,0,1,1,55,3,0,1,0.1,0.1,0.1,1,0,27,39,69.2,5,31,2,2,2,Leandro-Trossard,1,1,0,1,0,2
Away,Brighton,Bournemouth,N,RM,31,0,0,0,0,1,0,14,1,0,2,0.0,0.0,0.0,2,0,3,7,42.9,0,10,1,0,0,Leandro-Trossard,1,3,0,0,1,4
Away,Brighton,West Ham,Y,"LW,AM",90,0,0,0,0,2,1,59,0,2,0,0.4,0.4,0.2,6,0,34,47,72.3,7,44,4,4,1,Leandro-Trossard,3,3,0,1,0,6
Home,Brighton,Watford,Y,"LW,LM",90,0,0,0,0,2,0,51,2,1,1,0.1,0.1,0.0,4,0,25,40,62.5,7,30,2,4,3,Leandro-Trossard,1,1,0,1,0,2
Away,Brighton,Sheffield Utd,N,"LW,RB",16,0,0,0,0,0,0,3,0,0,0,0.0,0.0,0.0,0,0,1,3,33.3,0,4,0,0,0,Leandro-Trossard,1,1,0,1,0,2
Home,Brighton,Crystal Palace,Y,"AM,LW",90,0,0,0,0,1,0,30,1,0,1,0.0,0.0,0.4,3,0,17,23,73.9,6,24,1,0,0,Leandro-Trossard,0,1,0,0,1,1
